Xstart,Xstop,Xtime,Xmeasurement,host,topic,decodedXpayload_humidity,decodedXpayload_temperature,time
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T13:39:38.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,71.72541390096895,NA,2022-06-03T11:39:38.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T13:59:33.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,83.02624551766232,NA,2022-06-03T11:59:33.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T14:09:30.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,86.3454642557412,NA,2022-06-03T12:09:30.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T14:19:27.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,84.99961852445259,NA,2022-06-03T12:19:27.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T14:29:24.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,90.00114442664224,NA,2022-06-03T12:29:24.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T14:39:22.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,92.29762722209506,NA,2022-06-03T12:39:22.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T14:59:16.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,98.28450446326391,NA,2022-06-03T12:59:16.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T15:10:42.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,93.28297856107424,NA,2022-06-03T13:10:42.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T15:19:13.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,94.4392309452964,NA,2022-06-03T13:19:13.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T15:39:06.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,91.81162737468529,NA,2022-06-03T13:39:06.000000Z
